pl_name,matched,match_kind,master_lang_id,master_name,source_flags,extensions,in_pldb,in_linguist,in_wikipedia,in_esolang,in_hyperpolyglot,in_pygments,in_rosettacode,fuzzy_candidates
Unicon,True,exact_canonical,unicon,unicon,pldb,,True,False,False,False,False,True,True,
Uniface,True,exact_canonical,uniface,uniface,pldb,,True,False,False,False,False,False,True,
Unified Parallel C,True,exact_tool,unified-parallel-c,unified-parallel-c,linguist;pldb,.upc,True,True,False,False,True,False,False,
Unison,True,exact_canonical,unison,unison,pldb,,True,False,False,False,False,False,True,
UNITY,True,exact_canonical,unity,unity,pldb,,True,False,False,False,False,False,False,
UnityScript,False,,,,,,False,False,False,False,False,False,False,
Unlambda,True,exact_canonical,unlambda,unlambda,esolang;pldb,,True,False,False,True,False,False,True,
UnrealScript,True,exact_canonical,unrealscript,unrealscript,linguist;pldb,.uc,True,True,False,False,True,False,False,
UPC,False,,,,,,False,False,False,False,False,False,False,
Uppaal,False,,,,,,False,False,False,False,False,False,False,
UQL,False,,,,,,False,False,False,False,False,False,False,
Ur,True,exact_alias,urweb,urweb,linguist;pldb,.ur .urs,True,True,False,False,True,False,False,
Ur/Web,True,exact_alias,urweb,urweb,linguist;pldb,.ur .urs,True,True,False,False,True,False,False,
Urbi,False,,,,,,False,False,False,False,False,False,False,
Urbiscript,True,exact_canonical,urbiscript,urbiscript,pldb,,True,False,False,False,False,True,False,
Urn,True,exact_canonical,urn,urn,esolang;pldb,,True,False,False,True,False,False,False,
Ursa,False,,,,,,False,False,False,False,False,False,False,
Ursala,False,,,,,,False,False,False,False,False,False,False,
URScript,False,,,,,,False,False,False,False,False,False,False,FURscript;uscript
Urweb,True,exact_canonical,urweb,urweb,linguist;pldb,.ur .urs,True,True,False,False,True,False,False,
UserRPL,False,,,,,,False,False,False,False,False,False,False,
UserTalk,False,,,,,,False,False,False,False,False,False,False,
UWSC,False,,,,,,False,False,False,False,False,False,False,
uwu,True,exact_canonical,uwu,UwU,esolang,,False,False,False,True,False,False,False,
Uxntal,True,exact_canonical,uxntal,Uxntal,esolang,,False,False,False,True,False,True,True,
UziScript,False,,,,,,False,False,False,False,False,False,False,
V,True,exact_canonical,v,v,esolang;linguist;pldb,.v,True,True,False,True,True,True,True,
V (programming language),True,exact_canonical,v-programming-language,V (programming language),wikipedia,,False,False,True,False,True,True,False,
VA Smalltalk,False,,,,,,False,False,False,False,False,False,False,
Val,True,exact_canonical,val,val,pldb,,True,False,False,False,False,False,False,
VAL-II,True,exact_canonical,val-ii,val-ii,pldb,,True,False,False,False,False,False,False,
Vala,True,exact_canonical,vala,vala,linguist;pldb,.vala .vapi,True,True,False,False,True,True,True,
Vale,True,exact_canonical,vale,vale,pldb,,True,False,False,False,False,False,True,
VALGOL,True,exact_canonical,valgol,VALGOL,esolang,,False,False,False,True,False,False,False,
Vampire,False,,,,,,False,False,False,False,False,False,False,
Var'aq,True,exact_canonical,var-aq,Var'aq,esolang,,False,False,False,True,False,False,False,
Varaq,False,,,,,,False,False,False,False,False,False,False,
Varnish Configuration Language,False,,,,,,False,False,False,False,False,False,False,
VASM,False,,,,,,False,False,False,False,False,False,False,
Vault,False,,,,,,False,False,False,False,False,False,False,
VAX Assembly,False,,,,,,False,False,False,False,False,False,False,
VAX BASIC,False,,,,,,False,False,False,False,False,False,False,
VAX MACRO,False,,,,,,False,False,False,False,False,False,False,
VB.NET,True,exact_alias,visual-basic-.net,Visual Basic .NET,linguist,.vb .vbhtml,False,True,False,False,True,True,True,
VBA,True,exact_canonical,vba,vba,linguist;pldb,.bas .cls .frm .vba,True,True,False,False,True,True,True,
VBScript,True,exact_canonical,vbscript,vbscript,linguist;pldb,.vbs,True,True,False,False,True,True,True,
VDM,False,,,,,,False,False,False,False,False,False,False,
VDM++,False,,,,,,False,False,False,False,False,False,False,
VDM-RT,False,,,,,,False,False,False,False,False,False,False,
VDM-SL,True,exact_canonical,vdm-sl,vdm-sl,pldb,,True,False,False,False,False,False,False,
Vector Pascal,False,,,,,,False,False,False,False,False,False,False,vector-pascal
Vega,True,exact_canonical,vega,vega,pldb,,True,False,False,False,False,False,False,
Velato,True,exact_canonical,velato,velato,esolang;pldb,,True,False,False,True,False,False,False,
Velocity,True,exact_alias,velocity-template-language,Velocity Template Language,linguist,.vtl,False,True,False,False,False,True,False,
Vensim,False,,,,,,False,False,False,False,False,False,False,
Venture,False,,,,,,False,False,False,False,False,False,False,
VentureScript,False,,,,,,False,False,False,False,False,False,False,
Vera,False,,,,,,False,False,False,False,False,False,False,
VeriFast,False,,,,,,False,False,False,False,False,False,False,
Verilog,True,exact_canonical,verilog,verilog,linguist;pldb,.v .veo,True,True,False,False,True,True,True,
Verilog-A,False,,,,,,False,False,False,False,False,False,False,
Verilog-AMS,False,,,,,,False,False,False,False,False,False,False,
Verona,True,exact_canonical,verona,verona,pldb,,True,False,False,False,False,False,False,
Verse,True,exact_canonical,verse,verse,pldb,,True,False,False,False,False,False,False,
Verus,False,,,,,,False,False,False,False,False,False,False,
Verve,True,exact_canonical,verve,verve,pldb,,True,False,False,False,False,False,False,
Veryl,True,exact_canonical,veryl,veryl,pldb,,True,False,False,False,False,False,False,
Vesta,False,,,,,,False,False,False,False,False,False,False,
VEX,True,exact_canonical,vex,vex,pldb,,True,False,False,False,False,False,False,
VHDL,True,exact_canonical,vhdl,vhdl,linguist;pldb,.vhd .vhdl .vhf .vhi .vho .vhs .vht .vhw,True,True,False,False,True,True,True,
VHDL-AMS,True,exact_canonical,vhdl-ams,vhdl-ams,pldb,,True,False,False,False,False,False,False,
VIC-20 BASIC,False,,,,,,False,False,False,False,False,False,False,
Vicare,False,,,,,,False,False,False,False,False,False,False,
Vici,False,,,,,,False,False,False,False,False,False,False,
Vienna Fortran,False,,,,,,False,False,False,False,False,False,False,vienna-fortran
Vigil,True,exact_canonical,vigil,vigil,esolang;pldb,,True,False,False,True,False,False,False,
Vim script,True,exact_tool,vim-script,vim-script,linguist;pldb,.vba .vim .vimrc .vmb,True,True,False,False,True,True,True,
VimL,True,exact_alias,vim-script,vim-script,linguist;pldb,.vba .vim .vimrc .vmb,True,True,False,False,True,True,True,
Vimscript,True,exact_alias,vim-script,vim-script,linguist;pldb,.vba .vim .vimrc .vmb,True,True,False,False,True,True,True,
Vintage BASIC,False,,,,,,False,False,False,False,False,False,False,
Viola,False,,,,,,False,False,False,False,False,False,False,
Viper,False,,,,,,False,False,False,False,False,False,False,
Virgil,True,exact_canonical,virgil,virgil,pldb,,True,False,False,False,False,False,False,
Virtual Pascal,False,,,,,,False,False,False,False,False,False,False,
Visual Basic,True,exact_alias,visual-basic-.net,Visual Basic .NET,linguist,.vb .vbhtml,False,True,False,False,True,True,True,
Visual Basic .NET,True,exact_canonical,visual-basic-.net,Visual Basic .NET,linguist,.vb .vbhtml,False,True,False,False,True,True,True,
Visual Basic for Applications,True,exact_alias,vba,vba,linguist;pldb,.bas .cls .frm .vba,True,True,False,False,True,True,True,
Visual DataFlex,False,,,,,,False,False,False,False,False,False,False,visual-dataflex
Visual DialogScript,False,,,,,,False,False,False,False,False,False,False,visual-dialogscript
Visual FoxPro,True,exact_tool,visual-foxpro,visual-foxpro,pldb;wikipedia,,True,False,True,False,False,False,True,
Visual J#,False,,,,,,False,False,False,False,False,False,False,
Visual J++,False,,,,,,False,False,False,False,False,False,False,
Visual LISP,False,,,,,,False,False,False,False,False,False,False,
Visual Objects,True,exact_tool,visual-objects,visual-objects,pldb,,True,False,False,False,False,False,True,
Visual Prolog,True,exact_tool,visual-prolog,visual-prolog,pldb;wikipedia,,True,False,True,False,False,False,True,
VisualAge,False,,,,,,False,False,False,False,False,False,False,
VisualWorks,True,exact_canonical,visualworks,visualworks,pldb,,True,False,False,False,False,False,False,
vJASS,False,,,,,,False,False,False,False,False,False,False,
Vlang,True,exact_alias,v,v,esolang;linguist;pldb,.v,True,True,False,True,True,True,True,
VLISP,False,,,,,,False,False,False,False,False,False,False,
VoiceXML,False,,,,,,False,False,False,False,False,False,False,
Volt,True,exact_canonical,volt,volt,linguist;pldb,.volt,True,True,False,False,True,False,False,
Vortex,True,exact_canonical,vortex,vortex,pldb,,True,False,False,False,False,False,False,
Vox,False,,,,,,False,False,False,False,False,False,False,
VQL,False,,,,,,False,False,False,False,False,False,False,
VRL,False,,,,,,False,False,False,False,False,False,False,
VRML,True,exact_canonical,vrml,vrml,pldb,,True,False,False,False,False,False,True,
VTL-2,False,,,,,,False,False,False,False,False,False,False,
Vulcan.NET,False,,,,,,False,False,False,False,False,False,False,
Vult,False,,,,,,False,False,False,False,False,False,False,
vvvv,True,exact_canonical,vvvv,vvvv,pldb,,True,False,False,False,False,False,False,
vvvv gamma,False,,,,,,False,False,False,False,False,False,False,
Vyper,True,exact_canonical,vyper,Vyper,linguist,.vy,False,True,False,False,False,True,False,
Vyxal,True,exact_canonical,vyxal,vyxal,esolang;pldb,,True,False,False,True,False,False,True,
Wa,True,exact_canonical,wa,wa,pldb,,True,False,False,False,False,False,False,
Wake,True,exact_canonical,wake,Wake,esolang,,False,False,False,True,False,False,False,
Wanda,False,,,,,,False,False,False,False,False,False,False,
Wang BASIC,False,,,,,,False,False,False,False,False,False,False,
Wart,True,exact_canonical,wart,wart,pldb,,True,False,False,False,False,False,True,
Wasp,False,,,,,,False,False,False,False,False,False,False,
WAT,False,,,,,,False,False,False,False,False,False,False,
WATBOL,True,exact_canonical,watbol,watbol,pldb,,True,False,False,False,False,False,False,
Waterloo BASIC,False,,,,,,False,False,False,False,False,False,False,
WATFIV,True,exact_canonical,watfiv,watfiv,pldb,,True,False,False,False,False,False,False,
WATFIV-S,False,,,,,,False,False,False,False,False,False,False,
WATFOR,True,exact_canonical,watfor,watfor,pldb,,True,False,False,False,False,False,False,
Waxeye,False,,,,,,False,False,False,False,False,False,False,
WDL,True,exact_canonical,wdl,wdl,linguist;pldb,.wdl,True,True,False,False,True,False,False,
WEB,False,,,,,,False,False,False,False,False,False,False,
WebAssembly,True,exact_canonical,webassembly,WebAssembly,linguist,.wast .wat,False,True,False,False,True,True,True,
WebAssembly Text Format,False,,,,,,False,False,False,False,False,False,False,
WebDNA,True,exact_canonical,webdna,webdna,pldb,,True,False,False,False,False,False,False,
WebDSL,False,,,,,,False,False,False,False,False,False,False,
WebIDL,True,exact_canonical,webidl,WebIDL,linguist,.webidl,False,True,False,False,True,True,False,
WebL,True,exact_canonical,webl,webl,pldb,,True,False,False,False,False,False,False,
WebPPL,False,,,,,,False,False,False,False,False,False,False,
Wenyan,True,exact_canonical,wenyan,wenyan,esolang;pldb,,True,False,False,True,False,False,False,
WFL,False,,,,,,False,False,False,False,False,False,False,
WGSL,True,exact_canonical,wgsl,wgsl,linguist;pldb,.wgsl,True,True,False,False,False,True,False,
Whenever,True,exact_canonical,whenever,Whenever,esolang,,False,False,False,True,False,False,True,
Whiley,True,exact_canonical,whiley,whiley,linguist;pldb,.whiley,True,True,False,False,False,True,False,
Whirl,True,exact_canonical,whirl,whirl,esolang;pldb,,True,False,False,True,False,False,False,
Whirlwind,True,exact_canonical,whirlwind,whirlwind,pldb,,True,False,False,False,False,False,False,
Whitespace,True,exact_canonical,whitespace,whitespace,esolang;pldb,,True,False,False,True,False,False,True,
WhizBase,False,,,,,,False,False,False,False,False,False,False,
Why3,False,,,,,,False,False,False,False,False,False,False,
WhyML,False,,,,,,False,False,False,False,False,False,False,
Wierd,True,exact_canonical,wierd,Wierd,esolang,,False,False,False,True,False,False,False,
WinBatch,True,exact_canonical,winbatch,winbatch,pldb,,True,False,False,False,False,True,False,
WINDEV,True,exact_canonical,windev,windev,pldb,,True,False,False,False,False,False,False,
Wing,True,exact_canonical,wing,wing,pldb,,True,False,False,False,False,False,False,
Winxed,True,exact_canonical,winxed,winxed,pldb,,True,False,False,False,False,False,False,
Wiring,False,,,,,,False,False,False,False,False,False,False,
Wisp,True,exact_canonical,wisp,wisp,linguist;pldb,.wisp,True,True,False,False,True,False,True,
wkwk-lang,False,,,,,,False,False,False,False,False,False,False,
WLanguage,True,exact_canonical,wlanguage,wlanguage,pldb,,True,False,False,False,False,False,False,
WML,True,exact_canonical,wml,wml,pldb,,True,False,False,False,False,False,True,
WMLScript,True,exact_canonical,wmlscript,wmlscript,pldb,,True,False,False,False,False,False,False,
Wolfram,True,exact_canonical,wolfram,wolfram,pldb,,True,False,False,False,True,True,False,
Wolfram Language,True,exact_canonical,wolfram-language,Wolfram Language,linguist,.cdf .m .ma .mathematica .mt .nb .nbp .wl .wls .wlt,False,True,False,False,True,True,True,
Wollok,True,exact_canonical,wollok,Wollok,linguist,.wlk,False,True,False,False,True,False,True,
Woma,False,,,,,,False,False,False,False,False,False,False,
Wonkey,True,exact_canonical,wonkey,wonkey,pldb,,True,False,False,False,False,False,False,
WordBasic,False,,,,,,False,False,False,False,False,False,False,
Wortel,False,,,,,,False,False,False,False,False,False,False,
WQL,False,,,,,,False,False,False,False,False,False,False,
Wren,True,exact_canonical,wren,wren,linguist;pldb,.wren,True,True,False,False,False,True,True,
WSFL,False,,,,,,False,False,False,False,False,False,False,
WSML,False,,,,,,False,False,False,False,False,False,False,
WTFCode,True,exact_canonical,wtfcode,WTFCode,esolang,,False,False,False,True,False,False,False,
Wuffs,False,,,,,,False,False,False,False,False,False,False,
WurstScript,False,,,,,,False,False,False,False,False,False,False,
Wvlet,False,,,,,,False,False,False,False,False,False,False,
wxBasic,True,exact_canonical,wxbasic,wxbasic,pldb,,True,False,False,False,False,False,False,
Wybe,False,,,,,,False,False,False,False,False,False,False,
Wyvern,True,exact_canonical,wyvern,wyvern,pldb,,True,False,False,False,False,False,False,
WZScript,False,,,,,,False,False,False,False,False,False,False,
X#,False,,,,,,False,False,False,False,False,False,False,xsharp
X++,True,exact_canonical,x-plus-plus,X++,esolang,,False,False,False,True,False,True,False,
X10,True,exact_canonical,x10,x10,linguist;pldb,.x10,True,True,False,False,True,True,True,
X11-Basic,True,exact_canonical,x11-basic,x11-basic,pldb,,True,False,False,False,False,False,False,
X86 Assembly,False,,,,,,False,False,False,False,False,False,False,
