language,title,origin_url,origin_domain,origin_candidate,origin_mapping_note,manifest_path,code_path,program_folder,code_sha256_manifest,code_sha1,code_sha1_git,content_swhid_builtin,content_swhid_candidate,content_swhid_found,content_swhid_source,content_swhid_note,content_state,content_http_status,content_error,origin_state,origin_http_status,origin_error,visit_state,visit_http_status,visit_error,snapshot_swhid,coverage_bucket,added_at
gbeta,Person Greeting Example,https://beta.cs.au.dk/Gbeta/,beta.cs.au.dk,,non-VCS URL skipped under --origin-scope=vcs,languages/gbeta/programs/16bc62b0c3c1b923be256ebd816641f3afc893527ddf443e60d24f914a4c8bf5/manifest.json,languages/gbeta/programs/16bc62b0c3c1b923be256ebd816641f3afc893527ddf443e60d24f914a4c8bf5/code.gb,languages/gbeta/programs/16bc62b0c3c1b923be256ebd816641f3afc893527ddf443e60d24f914a4c8bf5,16bc62b0c3c1b923be256ebd816641f3afc893527ddf443e60d24f914a4c8bf5,496a05d3f258873c1f6075e6ca150d6cf2022ce3,bafef1675e68c652180a5a9d9edbb442231d4d30,swh:1:cnt:bafef1675e68c652180a5a9d9edbb442231d4d30,swh:1:cnt:bafef1675e68c652180a5a9d9edbb442231d4d30,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-07T15:26:26Z
incr Tcl,Simple Class Example,https://en.wikipedia.org/wiki/Incr_Tcl,en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/incr Tcl/programs/490e70f2abc73fef0793696cf2cf3eb7d861c79cb0e1ad44ea16455e901c08a5/manifest.json,languages/incr Tcl/programs/490e70f2abc73fef0793696cf2cf3eb7d861c79cb0e1ad44ea16455e901c08a5/code.tcl,languages/incr Tcl/programs/490e70f2abc73fef0793696cf2cf3eb7d861c79cb0e1ad44ea16455e901c08a5,490e70f2abc73fef0793696cf2cf3eb7d861c79cb0e1ad44ea16455e901c08a5,b870d64c52005a9f33089ab949174577b9507160,bb19abf5b40683b864c0b32f21230296256dc5bc,swh:1:cnt:bb19abf5b40683b864c0b32f21230296256dc5bc,swh:1:cnt:bb19abf5b40683b864c0b32f21230296256dc5bc,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-11-05T11:19:12Z
jBASE,Customer Record Display,https://www.jbase.com/r5/knowledgebase/manuals/3.0/30manpages/man/prog/OPEN.htm,www.jbase.com,,non-VCS URL skipped under --origin-scope=vcs,languages/jBASE/programs/affc45d49d7552f6991a2b10aeec2cb9bae304375d265989182e46f3f5018efd/manifest.json,languages/jBASE/programs/affc45d49d7552f6991a2b10aeec2cb9bae304375d265989182e46f3f5018efd/code.bas,languages/jBASE/programs/affc45d49d7552f6991a2b10aeec2cb9bae304375d265989182e46f3f5018efd,affc45d49d7552f6991a2b10aeec2cb9bae304375d265989182e46f3f5018efd,65a3877360c5a56c3057adfe277bf89bc34af18f,b7fe806eb76c00923fd0e69be55999320d011c92,swh:1:cnt:b7fe806eb76c00923fd0e69be55999320d011c92,swh:1:cnt:b7fe806eb76c00923fd0e69be55999320d011c92,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-10T12:00:00Z
kOS,Launch Autopilot,https://ksp-kos.github.io/KOS/tutorials/quickstart.html,ksp-kos.github.io,,non-VCS URL skipped under --origin-scope=vcs,languages/kOS/programs/623280e022a9bcabca68984a1b83658d4d7f8c5fbc35f95f16ecc33b3ea4f199/manifest.json,languages/kOS/programs/623280e022a9bcabca68984a1b83658d4d7f8c5fbc35f95f16ecc33b3ea4f199/code.ks,languages/kOS/programs/623280e022a9bcabca68984a1b83658d4d7f8c5fbc35f95f16ecc33b3ea4f199,623280e022a9bcabca68984a1b83658d4d7f8c5fbc35f95f16ecc33b3ea4f199,1a08efa88149a74b114116ad7467d00c452f3024,d2e5fb590f321e38b95d8b880c5bd0f5af51b31d,swh:1:cnt:d2e5fb590f321e38b95d8b880c5bd0f5af51b31d,swh:1:cnt:d2e5fb590f321e38b95d8b880c5bd0f5af51b31d,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-11T10:30:00Z
kdb+,Fibonacci Sequence,https://code.kx.com/q/basics/syntax/,code.kx.com,,non-VCS URL skipped under --origin-scope=vcs,languages/kdb+/programs/a3a9e052956be2848a4e90f411f8a2993768e0d077e4b146043cdb0aaca66236/manifest.json,languages/kdb+/programs/a3a9e052956be2848a4e90f411f8a2993768e0d077e4b146043cdb0aaca66236/code.q,languages/kdb+/programs/a3a9e052956be2848a4e90f411f8a2993768e0d077e4b146043cdb0aaca66236,a3a9e052956be2848a4e90f411f8a2993768e0d077e4b146043cdb0aaca66236,8c5b35d01af144909f15486a96c2d659fa413129,23f4190c7bd2dc1ef746751fc8f403d6f8b2441a,swh:1:cnt:23f4190c7bd2dc1ef746751fc8f403d6f8b2441a,swh:1:cnt:23f4190c7bd2dc1ef746751fc8f403d6f8b2441a,,builtin,,missing,404,,not_applicable,,,not_applicable,,,,not_covered,2026-02-12T10:15:06Z
m4,"Hello, world!",https://en.wikipedia.org/wiki/M4_(computer_language),en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/m4/programs/7ee648c2fb3da93f2eae37f0583ff85049d6f7116bfb68b042bade8445735f00/manifest.json,languages/m4/programs/7ee648c2fb3da93f2eae37f0583ff85049d6f7116bfb68b042bade8445735f00/code.m4,languages/m4/programs/7ee648c2fb3da93f2eae37f0583ff85049d6f7116bfb68b042bade8445735f00,7ee648c2fb3da93f2eae37f0583ff85049d6f7116bfb68b042bade8445735f00,a5fac9600e0aab463e303a2961e91524bb322221,109d979f3ae68b2deae6ff9e99b079e0e8498069,swh:1:cnt:109d979f3ae68b2deae6ff9e99b079e0e8498069,swh:1:cnt:109d979f3ae68b2deae6ff9e99b079e0e8498069,,builtin,,missing,404,,not_applicable,,,not_applicable,,,,not_covered,2025-10-28T10:38:15Z
mCRL,Parallel Processes,https://www.mcrl2.org/web/user_manual/tutorial/mcrl.html,www.mcrl2.org,,non-VCS URL skipped under --origin-scope=vcs,languages/mCRL/programs/c13865e28190a8285f93c611322394f8622c09703e87a19b89fe37f8019868b9/manifest.json,languages/mCRL/programs/c13865e28190a8285f93c611322394f8622c09703e87a19b89fe37f8019868b9/code.mcrl,languages/mCRL/programs/c13865e28190a8285f93c611322394f8622c09703e87a19b89fe37f8019868b9,c13865e28190a8285f93c611322394f8622c09703e87a19b89fe37f8019868b9,53962de24832cc51436fd175ec5320b89d557216,3e4d9dc0c353d7a20bf3294a31e0ba2c35254f7a,swh:1:cnt:3e4d9dc0c353d7a20bf3294a31e0ba2c35254f7a,swh:1:cnt:3e4d9dc0c353d7a20bf3294a31e0ba2c35254f7a,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-16T17:02:46Z
mCRL2,Dining Philosophers,https://www.mcrl2.org/web/user_manual/tutorial/philosopher/index.html,www.mcrl2.org,,non-VCS URL skipped under --origin-scope=vcs,languages/mCRL2/programs/879868638039b9219428f6c1b3f89f92323673c5c24440db2bbe55fc46c966e3/manifest.json,languages/mCRL2/programs/879868638039b9219428f6c1b3f89f92323673c5c24440db2bbe55fc46c966e3/code.mcrl2,languages/mCRL2/programs/879868638039b9219428f6c1b3f89f92323673c5c24440db2bbe55fc46c966e3,879868638039b9219428f6c1b3f89f92323673c5c24440db2bbe55fc46c966e3,c8499c226f6ea3c2e755445dadd9ecdf2298ec52,f3e81bb3555edba832642867751fdd9502b183c7,swh:1:cnt:f3e81bb3555edba832642867751fdd9502b183c7,swh:1:cnt:f3e81bb3555edba832642867751fdd9502b183c7,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-10T11:23:31Z
mIRC Scripting Language,Auto-Join on Connect Script,https://github.com/jonathonw/mIRC-Scripts/blob/master/Auto-Join.mrc,github.com,https://github.com/jonathonw/mIRC-Scripts,heuristic: mapped GitHub URL to repository root,languages/mIRC Scripting Language/programs/c25119d922f3b46dd052cd3117da90efb12ec6ce4fbfc87f3101b3a2744761ee/manifest.json,languages/mIRC Scripting Language/programs/c25119d922f3b46dd052cd3117da90efb12ec6ce4fbfc87f3101b3a2744761ee/code.mrc,languages/mIRC Scripting Language/programs/c25119d922f3b46dd052cd3117da90efb12ec6ce4fbfc87f3101b3a2744761ee,c25119d922f3b46dd052cd3117da90efb12ec6ce4fbfc87f3101b3a2744761ee,1e8ecc0e0ce285a0d516eaa338de9473a0c08b09,e25f29fd0c3eba4416d2b13556e675876d7e36e7,swh:1:cnt:e25f29fd0c3eba4416d2b13556e675876d7e36e7,swh:1:cnt:e25f29fd0c3eba4416d2b13556e675876d7e36e7,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2025-11-07T13:20:08Z
miniMAL,Factorial,https://github.com/kanaka/miniMAL/blob/master/examples/factorial.mal,github.com,https://github.com/kanaka/miniMAL,heuristic: mapped GitHub URL to repository root,languages/miniMAL/programs/7bb901af9488ba6ed60c85ab858e1b5834e91e134f311613f6c39bdb4afe345c/manifest.json,languages/miniMAL/programs/7bb901af9488ba6ed60c85ab858e1b5834e91e134f311613f6c39bdb4afe345c/code.mal,languages/miniMAL/programs/7bb901af9488ba6ed60c85ab858e1b5834e91e134f311613f6c39bdb4afe345c,7bb901af9488ba6ed60c85ab858e1b5834e91e134f311613f6c39bdb4afe345c,9454991faf6f90ad9aef7d3516bbb83779043576,2cbf60bb1a6da2a124cd7468af9a055541b0a7b5,swh:1:cnt:2cbf60bb1a6da2a124cd7468af9a055541b0a7b5,swh:1:cnt:2cbf60bb1a6da2a124cd7468af9a055541b0a7b5,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-13T15:35:17Z
mksh,Fibonacci Sequence Generator,https://github.com/MirOS/mksh/blob/master/examples/fibonacci.sh,github.com,https://github.com/MirOS/mksh,heuristic: mapped GitHub URL to repository root,languages/mksh/programs/414a4698e56dab05c2a45ee564a6e1ba81d7e87af127c28b433fdf5c666b6592/manifest.json,languages/mksh/programs/414a4698e56dab05c2a45ee564a6e1ba81d7e87af127c28b433fdf5c666b6592/code.sh,languages/mksh/programs/414a4698e56dab05c2a45ee564a6e1ba81d7e87af127c28b433fdf5c666b6592,414a4698e56dab05c2a45ee564a6e1ba81d7e87af127c28b433fdf5c666b6592,53bad383177eff12ef88ff41017114be7bdfdb6f,0a5432b55a5dfea2fa41cc961a2e14c958a139d9,swh:1:cnt:0a5432b55a5dfea2fa41cc961a2e14c958a139d9,swh:1:cnt:0a5432b55a5dfea2fa41cc961a2e14c958a139d9,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-10T21:05:22Z
mruby,Fibonacci Sequence,https://github.com/mruby/mruby/blob/master/examples/mrbgems/ruby_extension_example/test.rb,github.com,https://github.com/mruby/mruby,heuristic: mapped GitHub URL to repository root,languages/mruby/programs/2bd34abb8d12fd9ad6b398ae45d7ceaeeb625af05e21b3855b40586c2a3a7ba1/manifest.json,languages/mruby/programs/2bd34abb8d12fd9ad6b398ae45d7ceaeeb625af05e21b3855b40586c2a3a7ba1/code.rb,languages/mruby/programs/2bd34abb8d12fd9ad6b398ae45d7ceaeeb625af05e21b3855b40586c2a3a7ba1,2bd34abb8d12fd9ad6b398ae45d7ceaeeb625af05e21b3855b40586c2a3a7ba1,c771ad2c57ade9bdcc9c3d24b034ffc60a5e74ec,3b5d22385483f65120c9ea79bafc9c45e4635b30,swh:1:cnt:3b5d22385483f65120c9ea79bafc9c45e4635b30,swh:1:cnt:3b5d22385483f65120c9ea79bafc9c45e4635b30,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-10T15:42:33Z
muLISP,Factorial Function,https://rosettacode.org/wiki/Factorial,rosettacode.org,,non-VCS URL skipped under --origin-scope=vcs,languages/muLISP/programs/627a6ffa334df8d4d48ab8d82dbc88ae39a1508aefaad7e5a632f076856e59f7/manifest.json,languages/muLISP/programs/627a6ffa334df8d4d48ab8d82dbc88ae39a1508aefaad7e5a632f076856e59f7/code.lisp,languages/muLISP/programs/627a6ffa334df8d4d48ab8d82dbc88ae39a1508aefaad7e5a632f076856e59f7,627a6ffa334df8d4d48ab8d82dbc88ae39a1508aefaad7e5a632f076856e59f7,8b0aa34169d776d5e34ac465d1958a2447da9683,49c8da3a9d3f1bef9d81ddcf83c32139d17853c7,swh:1:cnt:49c8da3a9d3f1bef9d81ddcf83c32139d17853c7,swh:1:cnt:49c8da3a9d3f1bef9d81ddcf83c32139d17853c7,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-07T15:22:31Z
nesC,Blink Application,https://raw.githubusercontent.com/tinyos/tinyos-release/master/apps/Blink/Blink.nc,raw.githubusercontent.com,https://github.com/tinyos/tinyos-release,heuristic: mapped raw.githubusercontent URL to GitHub repository root,languages/nesC/programs/8816fe282291f4c75a6df2cd22c88441a7c131767db0485a11d3111a671474e3/manifest.json,languages/nesC/programs/8816fe282291f4c75a6df2cd22c88441a7c131767db0485a11d3111a671474e3/code.nc,languages/nesC/programs/8816fe282291f4c75a6df2cd22c88441a7c131767db0485a11d3111a671474e3,8816fe282291f4c75a6df2cd22c88441a7c131767db0485a11d3111a671474e3,3a635090ca896e1bd002b8cc4b967c59f976b50c,1fc9ac08917b03471039531133dd9d33a5b71d04,swh:1:cnt:1fc9ac08917b03471039531133dd9d33a5b71d04,swh:1:cnt:1fc9ac08917b03471039531133dd9d33a5b71d04,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2025-11-12T09:21:27Z
newLISP,Recursive Factorial Function,http://www.newlisp.org/downloads/development/inprogress/Manual.html#recursion,www.newlisp.org,,non-VCS URL skipped under --origin-scope=vcs,languages/newLISP/programs/82d84395d7a7e6aee4d4b73c8bfcdd560fc79a5728750ac6c0e8ee5a9b9c3d76/manifest.json,languages/newLISP/programs/82d84395d7a7e6aee4d4b73c8bfcdd560fc79a5728750ac6c0e8ee5a9b9c3d76/code.lsp,languages/newLISP/programs/82d84395d7a7e6aee4d4b73c8bfcdd560fc79a5728750ac6c0e8ee5a9b9c3d76,82d84395d7a7e6aee4d4b73c8bfcdd560fc79a5728750ac6c0e8ee5a9b9c3d76,87e4eb772fa6f694a113fe0659a5eb0e60eae778,826924ed92531c42e47cbbc8cb5787af332f7c0c,swh:1:cnt:826924ed92531c42e47cbbc8cb5787af332f7c0c,swh:1:cnt:826924ed92531c42e47cbbc8cb5787af332f7c0c,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-10-28T14:35:46Z
occam-2,Hello World with Counter,https://www.literateprograms.org/hello_world__occam_.html,www.literateprograms.org,,non-VCS URL skipped under --origin-scope=vcs,languages/occam-2/programs/eae7df5533a4d9b8878333c821187e0b6e4b7e3a99bfc5ad8a8877888dce0851/manifest.json,languages/occam-2/programs/eae7df5533a4d9b8878333c821187e0b6e4b7e3a99bfc5ad8a8877888dce0851/code.occ,languages/occam-2/programs/eae7df5533a4d9b8878333c821187e0b6e4b7e3a99bfc5ad8a8877888dce0851,eae7df5533a4d9b8878333c821187e0b6e4b7e3a99bfc5ad8a8877888dce0851,6b9cc266d3f99ef40b069fd3f87ee1a7aea06b03,535b0127d822a9782cae4dc7d12efb508d297472,swh:1:cnt:535b0127d822a9782cae4dc7d12efb508d297472,swh:1:cnt:535b0127d822a9782cae4dc7d12efb508d297472,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-11T10:46:47Z
ooRexx,Ackermann function (iterative with stack),https://github.com/oorexx/oorexx-samples/blob/master/rosettacode/Ackermann_function.rex,github.com,https://github.com/oorexx/oorexx-samples,heuristic: mapped GitHub URL to repository root,languages/ooRexx/programs/bcbaad951d26996ed586e427ee5078d1c436966ea6297466eb3c452ce895c720/manifest.json,languages/ooRexx/programs/bcbaad951d26996ed586e427ee5078d1c436966ea6297466eb3c452ce895c720/code.rex,languages/ooRexx/programs/bcbaad951d26996ed586e427ee5078d1c436966ea6297466eb3c452ce895c720,bcbaad951d26996ed586e427ee5078d1c436966ea6297466eb3c452ce895c720,59eb7e2c76d7bb9fc0abf8dbda3134bd7e0f7fa5,5f65a7f755c50a70ea6b70f91bb3865340cf8af9,swh:1:cnt:5f65a7f755c50a70ea6b70f91bb3865340cf8af9,swh:1:cnt:5f65a7f755c50a70ea6b70f91bb3865340cf8af9,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2025-10-23T15:54:33Z
ooc,Hello World and Fibonacci,https://github.com/ooc-lang/rock/tree/master/test/sdk,github.com,https://github.com/ooc-lang/rock,heuristic: mapped GitHub URL to repository root,languages/ooc/programs/1995bf4582bde31952c47bbca6e4e5fdf8bed1f743d239696d98eb55c457a010/manifest.json,languages/ooc/programs/1995bf4582bde31952c47bbca6e4e5fdf8bed1f743d239696d98eb55c457a010/code.ooc,languages/ooc/programs/1995bf4582bde31952c47bbca6e4e5fdf8bed1f743d239696d98eb55c457a010,1995bf4582bde31952c47bbca6e4e5fdf8bed1f743d239696d98eb55c457a010,4af9ff13a7aeb16597c50da95159a00f306ff803,5e067bbd0022256a42b0d6771a843e0cea9ad6fe,swh:1:cnt:5e067bbd0022256a42b0d6771a843e0cea9ad6fe,swh:1:cnt:5e067bbd0022256a42b0d6771a843e0cea9ad6fe,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-07T14:40:28Z
pForth,Fibonacci Calculator,https://github.com/philburk/pforth/blob/master/fth/system.fth,github.com,https://github.com/philburk/pforth,heuristic: mapped GitHub URL to repository root,languages/pForth/programs/71b8477ce4f3a64b6fea3a5553efe65b6a48ecf3e79b6b8452e1f8e765e806b4/manifest.json,languages/pForth/programs/71b8477ce4f3a64b6fea3a5553efe65b6a48ecf3e79b6b8452e1f8e765e806b4/code.fth,languages/pForth/programs/71b8477ce4f3a64b6fea3a5553efe65b6a48ecf3e79b6b8452e1f8e765e806b4,71b8477ce4f3a64b6fea3a5553efe65b6a48ecf3e79b6b8452e1f8e765e806b4,e74d258e99744d3e46ca1bf7cc1b068f0d424c96,228155f4bc71acfdea6026652388190d08432514,swh:1:cnt:228155f4bc71acfdea6026652388190d08432514,swh:1:cnt:228155f4bc71acfdea6026652388190d08432514,,builtin,,missing,404,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,,unknown,2026-02-12T12:51:35.761677Z
pH,Parallel Fibonacci,https://en.wikipedia.org/wiki/PH_(programming_language),en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/pH/programs/3ebe33eba5daf0ead1f97086fb52f290ece5da072a6e650584f9d91553d87d72/manifest.json,languages/pH/programs/3ebe33eba5daf0ead1f97086fb52f290ece5da072a6e650584f9d91553d87d72/code.hs,languages/pH/programs/3ebe33eba5daf0ead1f97086fb52f290ece5da072a6e650584f9d91553d87d72,3ebe33eba5daf0ead1f97086fb52f290ece5da072a6e650584f9d91553d87d72,dc372930ff61a5adc9ef36c10452ddcabe56771d,5f6270cb273f47cc6185eafa91c6aca9eab55e0f,swh:1:cnt:5f6270cb273f47cc6185eafa91c6aca9eab55e0f,swh:1:cnt:5f6270cb273f47cc6185eafa91c6aca9eab55e0f,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-11T00:00:00Z
rc,Print numbers 1 to 5 using a for loop,https://en.wikipedia.org/wiki/Rc_shell,en.wikipedia.org,,non-VCS URL skipped under --origin-scope=vcs,languages/rc/programs/9240c6545185591afa8a87002ad2ac9f1b50084e2852a2b1842c73678f69b4c7/manifest.json,languages/rc/programs/9240c6545185591afa8a87002ad2ac9f1b50084e2852a2b1842c73678f69b4c7/code.rc,languages/rc/programs/9240c6545185591afa8a87002ad2ac9f1b50084e2852a2b1842c73678f69b4c7,9240c6545185591afa8a87002ad2ac9f1b50084e2852a2b1842c73678f69b4c7,bb8a813530e1e578616d6a18138953e58cb6919c,41e267ea3da09fdd04c03db3bdb3a06ec8697046,swh:1:cnt:41e267ea3da09fdd04c03db3bdb3a06ec8697046,swh:1:cnt:41e267ea3da09fdd04c03db3bdb3a06ec8697046,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-10-30T12:37:05Z
s7,Factorial Function,https://ccrma.stanford.edu/software/snd/snd/s7.html,ccrma.stanford.edu,,non-VCS URL skipped under --origin-scope=vcs,languages/s7/programs/827352313f7ac2617f2c23a94a9b98766688322778e5d64ebe09048bbe799552/manifest.json,languages/s7/programs/827352313f7ac2617f2c23a94a9b98766688322778e5d64ebe09048bbe799552/code.scm,languages/s7/programs/827352313f7ac2617f2c23a94a9b98766688322778e5d64ebe09048bbe799552,827352313f7ac2617f2c23a94a9b98766688322778e5d64ebe09048bbe799552,7dbdb532fc244cdfd9f0b103bbe1fa244c19edf3,9387977741e8e00bf6db8370e40a8dc8a979ba14,swh:1:cnt:9387977741e8e00bf6db8370e40a8dc8a979ba14,swh:1:cnt:9387977741e8e00bf6db8370e40a8dc8a979ba14,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-12T10:14:43Z
sCrypt,Counter Smart Contract,https://docs.scrypt.io/tutorials/stateful-contract/,docs.scrypt.io,,non-VCS URL skipped under --origin-scope=vcs,languages/sCrypt/programs/7e643faf2178ecc7a542a8a4f28fec0b9d8581f27261ec8787cdb62e8ab8a476/manifest.json,languages/sCrypt/programs/7e643faf2178ecc7a542a8a4f28fec0b9d8581f27261ec8787cdb62e8ab8a476/code.ts,languages/sCrypt/programs/7e643faf2178ecc7a542a8a4f28fec0b9d8581f27261ec8787cdb62e8ab8a476,7e643faf2178ecc7a542a8a4f28fec0b9d8581f27261ec8787cdb62e8ab8a476,c531aff609162398d553b085182b7f476de3c6a1,4a0c12ca4c24bd6ac576a898ba53eb8d6bfed368,swh:1:cnt:4a0c12ca4c24bd6ac576a898ba53eb8d6bfed368,swh:1:cnt:4a0c12ca4c24bd6ac576a898ba53eb8d6bfed368,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-13T00:00:00Z
sed,Sed script to emulate cat -n (line numbering),https://www.gnu.org/software/sed/manual/html_node/cat-n.html,www.gnu.org,,non-VCS URL skipped under --origin-scope=vcs,languages/sed/programs/31d29812ed88949763051fb4d80180306bf40cc0acf8b9332a07beb93608563a/manifest.json,languages/sed/programs/31d29812ed88949763051fb4d80180306bf40cc0acf8b9332a07beb93608563a/code.sed,languages/sed/programs/31d29812ed88949763051fb4d80180306bf40cc0acf8b9332a07beb93608563a,31d29812ed88949763051fb4d80180306bf40cc0acf8b9332a07beb93608563a,36b1280737598dd6c3256641ba2b2317321c7167,9655b194a287003930fd53a491d37186cd7f982c,swh:1:cnt:9655b194a287003930fd53a491d37186cd7f982c,swh:1:cnt:9655b194a287003930fd53a491d37186cd7f982c,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-10-23T15:35:42Z
thinBasic,Simple Console Calculator,https://www.thinbasic.com/community/showthread.php?11690-How-to-make-a-simple-calculator,www.thinbasic.com,,non-VCS URL skipped under --origin-scope=vcs,languages/thinBasic/programs/bfd4116cff60049abcea19265740071c0bab9c709ee5af856c297e5ce0f865a3/manifest.json,languages/thinBasic/programs/bfd4116cff60049abcea19265740071c0bab9c709ee5af856c297e5ce0f865a3/code.tbasic,languages/thinBasic/programs/bfd4116cff60049abcea19265740071c0bab9c709ee5af856c297e5ce0f865a3,bfd4116cff60049abcea19265740071c0bab9c709ee5af856c297e5ce0f865a3,bf210796ab95be493f616804f6f319e44a88d160,be6b4340731c68b3b9263ea2bc6c2b4d4a223e1a,swh:1:cnt:be6b4340731c68b3b9263ea2bc6c2b4d4a223e1a,swh:1:cnt:be6b4340731c68b3b9263ea2bc6c2b4d4a223e1a,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2025-11-05T20:17:53Z
uC++,Fibonacci Coroutine,https://plg.uwaterloo.ca/~usystem/pub/uSystem/uC++.html,plg.uwaterloo.ca,,non-VCS URL skipped under --origin-scope=vcs,languages/uC++/programs/da55a4f88dfa36af/manifest.json,languages/uC++/programs/da55a4f88dfa36af/code.cc,languages/uC++/programs/da55a4f88dfa36af,da55a4f88dfa36af5a6ce72db8078b495f5479c03f93ddd2399dc8cac34cefbf,195b865f2c4166e4e8f99abfd0318b1a792f4ca9,57be04d70e10b70026e8a6544d557c401f5f59fe,swh:1:cnt:57be04d70e10b70026e8a6544d557c401f5f59fe,swh:1:cnt:57be04d70e10b70026e8a6544d557c401f5f59fe,,builtin,,error,429,http_error: HTTP Error 429: Too Many Requests,not_applicable,,,not_applicable,,,,unknown,2026-02-06T16:32:41Z
uLisp,Fibonacci,http://www.ulisp.com/show?1AC0,www.ulisp.com,,non-VCS URL skipped under --origin-scope=vcs,languages/uLisp/programs/9c05849f5cfaed5fef4f360b92229d5f0d8a9917c1ee07d5e0e9324440d0cbb3/manifest.json,languages/uLisp/programs/9c05849f5cfaed5fef4f360b92229d5f0d8a9917c1ee07d5e0e9324440d0cbb3/code.lisp,languages/uLisp/programs/9c05849f5cfaed5fef4f360b92229d5f0d8a9917c1ee07d5e0e9324440d0cbb3,9c05849f5cfaed5fef4f360b92229d5f0d8a9917c1ee07d5e0e9324440d0cbb3,80884b91100d6645dec43c10622567bf9f7c3e58,0d0d62a2ef147c588b9ebfdfe26b6a92e7386e85,swh:1:cnt:0d0d62a2ef147c588b9ebfdfe26b6a92e7386e85,swh:1:cnt:0d0d62a2ef147c588b9ebfdfe26b6a92e7386e85,,builtin,,missing,404,,not_applicable,,,not_applicable,,,,not_covered,2026-02-10T22:42:42Z
